Customer,text,title,hotel_Name,numberOfReviews,finalRating
GogaD1,"An amazing place! We stayed 3 nights at this peaceful place and enjoyed it very much. 
The breakfast is super delicious and the host is helpful and very nice. 
The One is only a 10 minutes walk away from Ella and the hike to the Little Adams Peak just starts next to the guesthouse. 
Thank you so much Dom, we had a wonderful time.",Amazing place,The One Ella,-1.002086142658085,0.4085732826900327
jameshX2538UA,"Really lovely room. The attention to detail was amazing. Everything we needed was covered down to nail clippers, a yoga mat, a couple of books, everything! Was really courteous and helpful but also respectful of our space and privacy. Helped with recommendations for places to eat and organised tuk tuk-tuk's if we needed them. Breakfast was plentiful and well presented. Ranger 🐶 was adorable but left us alone. 

Just nailed all off the important things that you would want (didn't use the A/C as it was November and was a cool day and we only stayed for 1 day). Which combined with the beautiful view and great service means we were very happy.","Everything you need, great attention to detail.",The One Ella,-1.002086142658085,0.4085732826900327
nilhanm2023,"One of the best luxury Cottages in Ella with lovely views from the Cottage , located at the entrance to the Ravana Mountain ⛰️
The Cottage is very cozy and so comfortable with all the luxury amenities available 😎
The owner Dhammika is the perfect host who goes out of your way to make your stay comfortable and a very friendly person ❤️
The Breakfast was so yummy and variety served to the Cottage and having it in front of the Mountain View is so pleasing 👍
The ambience of the Cottage is so lovely 
My wife had I had a lovely one night stay at this beautiful Cottage and we are sure to come back again and  highly recommendable👌
 Wish Dhammika and his family all the very best",Cozy Lovely Cottage in Ella,The One Ella,-1.002086142658085,0.4085732826900327
aglaopes,"Wunderschönes kleines Hotel mit einem sehr schönen Ausblick von der Terrasse, trotz des Trubels außenherum ist die Terrasse und das Hotel sehr ruhig. Der Service ist exzellent, der Chef des Hotels kümmert sich bestens um seine Gäste. Die Sauberkeit des Zimmers und des Bades ist hervorragend, die Matratze sehr angenehm. Das Frühstück (Sri Lanka-Style) war das Beste unseres Aufenthaltes in Sri Lanka (vielen Dank an die Mama). ",Exzellentes Hotel mit dem besten Sri-Lanka-Frühstück,The One Ella,-1.002086142658085,0.4085732826900327
900ruairim,"The best views I've ever had with accomodation. The chalet is perfect. Clean, well designed. It has everything you need. Dom the owner was great. Helps with anything you need but also gives privacy. I highly recommend this place. One of the best places I've ever stayed. Also extremely convenient for little adams peak and nine arch bridge access. ",Best view and accomodation ,The One Ella,-1.002086142658085,0.4085732826900327
211brittah,"Perfekte Unterkunft in perfekter Lage! Das The One wurde uns von Freunden empfohlen und wir wurden nicht enttäuscht. Die Lage ist einfach perfekt! Das Zimmer liegt direkt am Beginn des Weges zum Little Adams Peak und auch zur Nine Arches Bridge ist es nicht weit. Trotzdem kann man dem Trubel von Ella entfliehen und die Ruhe nur 15 Fußminuten von der Innenstadt genießen.
Das Zimmer ist blitzeblank sauber gewesen und toll eingerichtet. Auch das Frühstück war super lecker!
Hervorzuheben ist die besondere Freundlichkeit und Zuvorkommenheit des Gastgebers! Er ist nie aufdringlich aber immer da. Vielen lieben Dank!",Tolles Guesthouse in perfekter Lage!,The One Ella,-1.002086142658085,0.4085732826900327
Tomsabenteuer,Ein tolles Zimmer mit einer traumhaften Aussicht erwartete uns in Ella. Der Chef und sein Mitarbeiter waren überaus nett und hilfsbereit. Das Zimmer war sehr liebevoll eingerichtet und man fühlt sich sofort zu Hause. Man ist recht Zentral am Fuße des Little Adams Peak und ebenso nah am Ort mit den netten Bars!,Persönlich und traumhaft!,The One Ella,-1.002086142658085,0.4085732826900327
cliff_taylor_303,"If you're a couple looking for a nice place to stay in Ella, this is the one!  First off, the owner, Dom, is great.  He lives on the property and makes sure all your needs are attended too.  From greeting us at the train station, to arranging for a great tuk tuk driver for us and our surfboards, to giving us all the best things to do and places to stay, he made sure we have the most enjoyable stay possible.  

Next, the hotel is very romantic.  The rooms are immaculate and every small detail has been thought of.  You are at the end of the road and overlook the Ella valley.  The patio has chairs and a hammock for relaxing and gazing out at the jungle.  The rooms have king beds, universal outlets, and polished concrete floors.  It's very peaceful and great for spending some quality time with your significant other. 

The hotel itself is close to all the major activities: 9 Arches Bridge, Little Adams Peak, Ravana Pool Club, and the zipline.  The breakfast spread is something else. Our favorite were the egg hoppers with chili paste and the pancakes with coconut.  Also try the fruit juice!

We'll definitely be back.  Our only regret was not spending more time in Ella before leaving for Arugam Bay.",Your Little Slice of Shangri-La,The One Ella,-1.002086142658085,0.4085732826900327
N2931BJkatharinak,"Die beiden Häuser waren wirklich sehr liebevoll gestaltet. Die atemberaubende Aussicht und die Lage direkt am Fuße des Little Adams Peak machen diese Unterkunft zu einem wirklichen Schatz. Alles war wirklich sehr sauber und liebevoll mit frischen Blumen eingerichtet. Morgens mit einem perfekten Blick ins grüne Tal rund um Ella zu erwachen ist einfach grandios. Und unser absolut passionierter und sehr aufmerksamer Gastgeber, mit seiner Leidenschaft zur Musik hat unseren Aufenthalt und die Weiterreise einfach perfekt gemacht. Wir bekamen sogar ein privates Gitarren und Geigenkonzert im Sonnenuntergang auf der Terasse unseres Hauses! Einfach ein rundherum perfekter und viel zu kurzer Aufenthalt!",Absolut traumhaft!,The One Ella,-1.002086142658085,0.4085732826900327
mikeo885,We had a wonderful 3 week family holiday at Camelot Beach Hotel.. The location is great right on the beach and on the tourst strip with  plenty of shops and local restaurants. Nrgombo town with intresting markets beautiful churches a 10 min taxi ride away. Especiall frendly commited staff and great servcice from all.. Excellent restaurant great buffet breakfast and buffet most nights.  Guest relations staff check i in with guests every day. a nice personal touch. We had no complaints and any small issues with the rooms etc very speedily resolved. Overall we were very happy and would definately stay again ion our next visit to Negombo.,Friendly Beachfront Hotel in Negombo,Camelot Beach Hotel,0.001276017459939349,0.4085732826900327
marksT4849XH,"We chose this hotel because of its proximity to the airport. 8hrs from home to Heathrow and then a 10hr flight we felt we could do with some relaxation. This we got in bucket loads. Where to start!? We were met by caring staff who took our bags and gave us a cold fruit juice. After the briefest of check ins we were taken to a well stocked immaculate room, so clean and tidy overlooking one of the two pools. After a few drinks at the pool bar we had a buffet dinner. The choice was spectacular, freshly cooked and so tasty. Breakfast the next morning was of a similar high standard. 

One or two nights at the start or end of your Sri Lankan trip in my mind a must.",Fantastic stay after a long flight from the UK,Camelot Beach Hotel,0.001276017459939349,0.4085732826900327
BYNtraveller,Staff are very welcoming and excellent place to relax although food was a bit too spicy. Made my son's birthday a special one with a complimentary birthday case and joining us singing him happy birthday. Room is very nice and spacious. Thanks for a good time,Lovely place to relax,Camelot Beach Hotel,0.001276017459939349,-0.7649882739728273
timrF7435DQ,"Three nights solo stay at less than $200 was indeed a bargain. 
With a balcony view of the pool and ocean, large double bed, large desk, fridge and chairs with a table.
Beach front property with two pools and an outdoor bar with music  large restaurant which I didn't use. Helpful reception staff on check-in.",Bargain rate,Camelot Beach Hotel,0.001276017459939349,-0.7649882739728273
197thusha,"Had a very bad experience at Camelot beach hotel.
We went there for a Day out package. They took more than one hour to check in. And they had a big fuss to give us room. Staffs are not educated. They don’t know how to handle a customer. Very poor service. Never seen such useless hotel.
And while eating we got a fishing net on our food. Fishing net was inside the crab flesh. I can’t image how they can be so careless and Not hygiene place eat. Very poor food quality. I have attached the pics below. Pls check it",Very bad hotel and inexperienced staffs,Camelot Beach Hotel,0.001276017459939349,-4.285672943961408
